AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,UserRating,Reviews,Churn,Review_Sentiment,Rating_Sentiment,Final_Sentiment_Score,Topic_Cluster
55,77.9171762674105,4072.3610471327047,Premium,Credit Card,1,1,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
28,19.26244276697305,3108.998424805207,Basic,Bank Transfer,0,4,Great service!,0,1.0,1,1.0,Service & Support
25,58.283321633613525,4311.869635070034,Standard,Credit Card,0,5,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
39,44.09394090012241,2022.729235489525,Premium,Debit Card,1,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
33,51.13001973535105,4785.488734179847,Standard,PayPal,0,1,Price is too high for what you get.,0,0.16,-1,-0.188,Pricing & Value
1,64.35620848652613,752.410520472675,Basic,Bank Transfer,1,2,Frequent buffering issues.,0,0.1,-1,-0.2299999999999999,Pricing & Value
57,55.20595127162771,600.5326953219367,Standard,Debit Card,1,1,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
27,58.5874573401553,3327.591516416473,Premium,Bank Transfer,0,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
57,53.7721733796047,4719.872592924982,Premium,Credit Card,1,5,Best streaming service ever!,0,1.0,1,1.0,Content Quality
52,46.80596593769439,4063.528962018008,Standard,PayPal,0,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
13,79.46937825384205,474.442611246452,Basic,Credit Card,1,1,Streaming quality is poor.,1,-0.4,-1,-0.58,Service & Support
41,11.098276508624007,1468.90179828011,Standard,PayPal,1,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
3,63.85984310847043,4658.562535705336,Basic,Bank Transfer,0,3,"Good content, but too expensive.",0,0.0999999999999999,0,0.0699999999999999,Service & Support
39,60.89575125906765,1339.9863207238443,Standard,Bank Transfer,1,1,Streaming quality is poor.,1,-0.4,-1,-0.58,Service & Support
6,74.4561167259657,3927.735076555905,Premium,Credit Card,0,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
8,63.91264282995938,4143.147760050649,Basic,PayPal,0,2,Best streaming service ever!,1,1.0,-1,0.3999999999999999,Content Quality
27,84.41189450281705,2527.7153069588107,Basic,PayPal,1,4,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
9,96.3167315107625,1993.109658256746,Basic,Bank Transfer,0,1,Love the variety of shows!,0,0.625,-1,0.1375,Content Quality
37,40.8271831460689,2305.6097188568224,Premium,Credit Card,0,1,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
33,30.461588472698832,1212.1270023902844,Standard,PayPal,0,4,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
51,48.12371761784346,4458.015489031337,Premium,Bank Transfer,0,2,Love the variety of shows!,0,0.625,-1,0.1375,Content Quality
42,35.91366548281535,2308.0363179758137,Basic,Debit Card,0,1,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
44,65.34552368373889,4424.051258234889,Standard,Credit Card,0,4,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
24,92.06671679586682,617.898051540743,Premium,Debit Card,1,1,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
15,22.52045747287557,4942.548827900644,Basic,Credit Card,0,3,Love the variety of shows!,1,0.625,0,0.4375,Content Quality
59,19.071514271429784,2272.0381284737296,Basic,Bank Transfer,1,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
54,33.0413978668296,334.3710199311168,Premium,PayPal,1,3,"Good content, but too expensive.",1,0.0999999999999999,0,0.0699999999999999,Service & Support
32,75.34860274561606,286.3070563635291,Premium,PayPal,0,1,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
32,63.36666147329394,3756.415561661009,Premium,PayPal,1,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
24,19.199139780267963,3329.274117598036,Basic,Credit Card,1,5,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
41,92.6875470034672,4030.439734825178,Premium,Bank Transfer,0,3,"Good content, but too expensive.",0,0.0999999999999999,0,0.0699999999999999,Service & Support
52,81.10761734116781,616.3009163687492,Basic,Debit Card,0,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
49,12.072034430887376,274.2972484741869,Premium,Bank Transfer,0,2,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
49,68.62304898894214,2592.0385182931345,Basic,Debit Card,1,3,Very slow and bad experience.,0,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
58,79.41220016677642,1999.2166342655707,Basic,Credit Card,1,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
52,43.69918327483799,2363.5399896876834,Standard,Credit Card,0,1,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
12,16.20293854304969,4958.783203464343,Premium,Debit Card,0,4,Price is too high for what you get.,0,0.16,1,0.412,Pricing & Value
39,16.958895893990853,4856.674792586284,Premium,Debit Card,1,3,Very slow and bad experience.,0,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
2,19.38222694466285,4717.345409398645,Basic,Debit Card,1,3,Best streaming service ever!,0,1.0,0,0.7,Content Quality
3,85.63956687823806,3940.8291161616016,Basic,Bank Transfer,1,1,Love the variety of shows!,0,0.625,-1,0.1375,Content Quality
49,91.96175784301415,1838.7226652587628,Basic,Debit Card,1,4,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
37,21.052970366116043,2119.441558287581,Standard,Credit Card,0,4,Very slow and bad experience.,1,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
49,31.231543113557308,2793.11861422273,Standard,Credit Card,1,1,Best streaming service ever!,0,1.0,-1,0.3999999999999999,Content Quality
56,24.89684593305608,4169.618836383716,Basic,PayPal,1,4,Great service!,0,1.0,1,1.0,Service & Support
17,26.768879154470863,436.6928793395121,Premium,Debit Card,1,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
59,85.37417101022429,2179.054740835952,Premium,Bank Transfer,1,2,Best streaming service ever!,1,1.0,-1,0.3999999999999999,Content Quality
49,39.89317713894451,504.82655095041656,Standard,Bank Transfer,0,3,Great service!,0,1.0,0,0.7,Service & Support
2,38.029983764107705,2621.822174210207,Standard,Bank Transfer,0,2,Frequent buffering issues.,0,0.1,-1,-0.2299999999999999,Pricing & Value
2,30.46560587894013,4504.614037630553,Basic,PayPal,1,5,"Good content, but too expensive.",1,0.0999999999999999,1,0.37,Service & Support
28,64.71049544148329,3934.176130363296,Premium,Credit Card,1,5,Best streaming service ever!,1,1.0,1,1.0,Content Quality
54,44.1375128546994,1216.4278459612387,Basic,Bank Transfer,0,5,Streaming quality is poor.,0,-0.4,1,0.02,Service & Support
23,76.982468665896,4882.355163034083,Standard,Credit Card,0,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
37,28.50218275380737,3370.016950427499,Premium,PayPal,1,4,Best streaming service ever!,1,1.0,1,1.0,Content Quality
32,80.90108998430432,151.09572704727503,Premium,Debit Card,1,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
33,64.33493785571251,1351.5260749575757,Standard,Debit Card,0,2,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
1,20.284057005011896,1377.4951696075912,Basic,Debit Card,0,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
19,47.30541257832649,439.34610080071366,Basic,Bank Transfer,0,2,Streaming quality is poor.,1,-0.4,-1,-0.58,Service & Support
2,87.71663265516612,4803.149938572052,Premium,Debit Card,0,5,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
53,93.06642086186363,2443.4509434220263,Standard,Bank Transfer,0,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
44,51.91301100869319,4489.491527122222,Premium,PayPal,0,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
26,53.27532802801662,1678.8559668786788,Standard,PayPal,1,5,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
32,92.6609252445371,713.6444951208529,Basic,Bank Transfer,0,2,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
6,62.83614017229105,2424.246938540448,Standard,Credit Card,0,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
32,12.956200321909453,658.3875101001541,Basic,Debit Card,0,3,Very slow and bad experience.,1,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
55,92.1474516591216,2481.4759645899458,Standard,Debit Card,0,3,Great service!,1,1.0,0,0.7,Service & Support
4,32.34037984814367,4609.456187975098,Premium,Debit Card,1,3,Frequent buffering issues.,0,0.1,0,0.0699999999999999,Pricing & Value
55,61.98687586823925,2651.7638949876423,Basic,Bank Transfer,1,5,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
11,24.896198568517644,3120.848661785909,Premium,PayPal,0,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
56,13.049124422193549,867.5283411716607,Premium,Debit Card,1,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
59,38.03258540194817,314.30456681185046,Basic,PayPal,1,4,"Good content, but too expensive.",0,0.0999999999999999,1,0.37,Service & Support
17,80.24461367914789,642.9590146810544,Basic,Debit Card,1,1,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
38,34.98284553664763,3032.804720853392,Premium,Debit Card,1,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
24,29.808749267298737,565.5573250622929,Premium,Bank Transfer,1,3,Frequent buffering issues.,1,0.1,0,0.0699999999999999,Pricing & Value
5,29.141270590710366,1942.365160712426,Premium,Credit Card,1,3,Great service!,0,1.0,0,0.7,Service & Support
52,56.365631416613134,2795.450508244965,Premium,Bank Transfer,0,3,Best streaming service ever!,0,1.0,0,0.7,Content Quality
34,97.79871841144806,2004.3987132862503,Basic,Debit Card,0,2,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
6,51.30900892153117,902.0506271799773,Basic,Debit Card,0,4,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
22,60.15748320010431,1441.577406819122,Premium,Credit Card,0,4,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
11,87.45688161016605,4648.755910958027,Standard,PayPal,0,4,"Good content, but too expensive.",1,0.0999999999999999,1,0.37,Service & Support
48,58.15627470402928,3412.313150373141,Standard,PayPal,1,4,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
16,26.601658427697046,2530.634409531444,Basic,Debit Card,0,3,Great service!,1,1.0,0,0.7,Service & Support
33,36.96363205898294,162.30296093577823,Premium,PayPal,0,1,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
9,37.89432336417498,4962.835462398404,Premium,Debit Card,1,3,Very slow and bad experience.,1,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
59,45.75863039118381,3390.129180983752,Basic,Credit Card,1,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
6,48.41100148030745,1652.9201389902305,Standard,Credit Card,0,3,Very slow and bad experience.,0,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
16,81.98038198668425,4408.416433989407,Standard,Debit Card,1,4,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
29,41.44482991443997,1366.3149394299087,Standard,Credit Card,1,5,Great service!,1,1.0,1,1.0,Service & Support
3,52.14086455972414,2765.6812379954827,Basic,Bank Transfer,1,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
20,66.2478388345947,3216.746742276143,Standard,Bank Transfer,1,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
59,43.99533526961524,1183.2105201232694,Basic,Credit Card,0,2,Frequent buffering issues.,1,0.1,-1,-0.2299999999999999,Pricing & Value
36,85.29083319630996,4894.14666612292,Basic,Debit Card,1,3,Love the variety of shows!,1,0.625,0,0.4375,Content Quality
19,62.87082438106669,3766.140339297088,Premium,Debit Card,0,2,Best streaming service ever!,0,1.0,-1,0.3999999999999999,Content Quality
26,36.46402112988744,2833.2848050042426,Standard,Credit Card,0,3,Affordable and good selection.,0,0.7,0,0.4899999999999999,Service & Support
3,74.26532798108454,984.9135310589744,Basic,PayPal,1,5,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
19,57.48829571303072,363.905214290328,Standard,Bank Transfer,1,4,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
20,58.10103021315222,1668.293179352819,Standard,PayPal,1,4,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
32,53.29791535488273,3790.6179459756736,Premium,Debit Card,0,3,Affordable and good selection.,0,0.7,0,0.4899999999999999,Service & Support
7,54.73107539391241,1419.7233616799228,Standard,Debit Card,1,4,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
52,78.88206529596165,2743.825480427975,Premium,PayPal,1,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
41,19.268333139818395,3666.9411659806415,Basic,Credit Card,1,4,Great service!,0,1.0,1,1.0,Service & Support
33,40.09265301794339,628.9242017676753,Standard,PayPal,1,5,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
40,16.79530274235003,3457.96027896778,Basic,PayPal,1,2,Customer support is unresponsive.,1,0.0,-1,-0.3,Content Quality
39,77.79215986727057,550.167349779219,Standard,Bank Transfer,0,5,"Good content, but too expensive.",1,0.0999999999999999,1,0.37,Service & Support
18,34.50716692482695,4829.135736422283,Basic,Bank Transfer,1,1,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
40,90.76873688369956,2493.131237318204,Standard,PayPal,1,1,Love the variety of shows!,0,0.625,-1,0.1375,Content Quality
1,57.39206199933644,838.3129277783992,Standard,PayPal,1,1,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
11,82.06747943375089,1777.6798165643777,Standard,Debit Card,0,3,Love the variety of shows!,0,0.625,0,0.4375,Content Quality
28,98.10382920543653,2125.7406015467814,Standard,Bank Transfer,1,3,Love the variety of shows!,0,0.625,0,0.4375,Content Quality
57,85.58099735109136,3815.106554275033,Standard,Bank Transfer,0,3,"Good content, but too expensive.",0,0.0999999999999999,0,0.0699999999999999,Service & Support
25,88.02943840103711,3742.7765517753855,Standard,Debit Card,0,5,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
50,46.71860458283602,3098.508476152922,Standard,Credit Card,1,3,Price is too high for what you get.,0,0.16,0,0.1119999999999999,Pricing & Value
23,59.655033573340575,619.0604915366155,Standard,Bank Transfer,1,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
31,32.84997076389739,842.6899207796006,Standard,Bank Transfer,1,1,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
30,27.650178972410757,559.4089111632275,Basic,Credit Card,0,5,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
42,55.49570911954304,2928.1466381089954,Premium,Bank Transfer,0,1,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
35,63.55440817303786,4397.97836340588,Standard,Bank Transfer,0,3,Customer support is unresponsive.,0,0.0,0,0.0,Content Quality
7,40.53441213065719,2225.6225100483816,Premium,Credit Card,0,5,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
16,61.24991659871503,888.1560523929563,Standard,Credit Card,0,4,Best streaming service ever!,1,1.0,1,1.0,Content Quality
26,89.87144342621527,2834.4073932299384,Standard,PayPal,0,2,Best streaming service ever!,1,1.0,-1,0.3999999999999999,Content Quality
48,60.10494263050295,4077.585862641978,Basic,Debit Card,1,3,Price is too high for what you get.,1,0.16,0,0.1119999999999999,Pricing & Value
57,74.8731786679456,3734.389101413357,Basic,Debit Card,1,3,Affordable and good selection.,0,0.7,0,0.4899999999999999,Service & Support
52,82.47834706221145,4419.108820407605,Premium,Credit Card,0,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
49,98.98559037598984,1461.7202765194525,Basic,Credit Card,1,2,Best streaming service ever!,0,1.0,-1,0.3999999999999999,Content Quality
2,64.28776619592816,1050.3739496120968,Basic,Bank Transfer,1,4,Best streaming service ever!,0,1.0,1,1.0,Content Quality
1,82.61651340663273,4411.1007811155,Premium,PayPal,0,3,Best streaming service ever!,1,1.0,0,0.7,Content Quality
48,96.63843866993872,3322.045532612313,Basic,PayPal,0,3,Streaming quality is poor.,1,-0.4,0,-0.2799999999999999,Service & Support
12,94.9968753019546,1623.5517570370157,Standard,Credit Card,1,1,"Good content, but too expensive.",1,0.0999999999999999,-1,-0.23,Service & Support
5,22.697366389994222,3737.505447805295,Premium,Bank Transfer,0,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
37,46.57530774461698,4094.080083953803,Premium,Bank Transfer,0,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
32,39.15910549961197,3113.3933776715485,Standard,Debit Card,1,1,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
59,17.82325134553144,3470.632138411584,Basic,Debit Card,0,5,Great service!,1,1.0,1,1.0,Service & Support
55,66.99166974198644,1938.773531769065,Premium,Bank Transfer,1,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
9,76.23141518764021,2739.608769980892,Premium,Debit Card,1,5,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
41,86.33152859201951,2668.379936558195,Standard,Credit Card,1,5,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
35,21.049920069643765,4255.434176540783,Standard,Bank Transfer,1,1,Great service!,1,1.0,-1,0.3999999999999999,Service & Support
19,88.87996682877645,4215.823503382694,Basic,Debit Card,1,4,Price is too high for what you get.,0,0.16,1,0.412,Pricing & Value
48,67.86330072528278,4180.134299800511,Premium,PayPal,0,5,Great service!,1,1.0,1,1.0,Service & Support
16,73.35515216246586,154.05490988608238,Basic,Bank Transfer,0,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
3,91.95616031862735,3772.772873897553,Basic,Bank Transfer,0,4,Best streaming service ever!,0,1.0,1,1.0,Content Quality
20,66.2285143938926,3817.514311543924,Standard,PayPal,0,1,Price is too high for what you get.,0,0.16,-1,-0.188,Pricing & Value
24,40.22792714348516,3424.056231990195,Premium,Credit Card,1,4,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
54,84.25965982803937,3805.6968236681178,Premium,PayPal,1,1,Frequent buffering issues.,0,0.1,-1,-0.2299999999999999,Pricing & Value
56,42.67532909755815,4225.6548203338725,Premium,Bank Transfer,0,2,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
33,13.080529973847622,2404.5633650987497,Standard,Credit Card,1,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
24,84.75890559087247,2560.046046093391,Standard,Debit Card,0,2,Love the variety of shows!,0,0.625,-1,0.1375,Content Quality
52,41.067293039314805,711.0988788658134,Standard,Debit Card,0,2,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
11,79.64510708812062,1988.3418269320728,Standard,Debit Card,0,1,Great service!,1,1.0,-1,0.3999999999999999,Service & Support
49,42.64821051993509,3252.4893815677437,Standard,Bank Transfer,1,3,Frequent buffering issues.,0,0.1,0,0.0699999999999999,Pricing & Value
8,87.49612179772494,3923.958903121645,Premium,PayPal,1,1,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
36,29.755947257286284,1164.3245786869318,Basic,Credit Card,1,5,Great service!,0,1.0,1,1.0,Service & Support
38,97.7092538678983,775.3322058802535,Premium,Debit Card,1,5,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
40,80.17828973092277,3348.905822052412,Basic,Credit Card,0,3,Best streaming service ever!,1,1.0,0,0.7,Content Quality
20,20.281413332835715,109.21142927206216,Standard,Bank Transfer,1,2,Best streaming service ever!,0,1.0,-1,0.3999999999999999,Content Quality
35,60.919895796990446,974.025663105916,Basic,Debit Card,1,3,Streaming quality is poor.,0,-0.4,0,-0.2799999999999999,Service & Support
48,98.68305810175612,242.44976368537328,Premium,Bank Transfer,1,5,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
25,52.39589074244329,917.7370774888676,Premium,PayPal,0,3,Great service!,1,1.0,0,0.7,Service & Support
35,26.389642493942493,988.4644716349756,Basic,Bank Transfer,0,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
25,53.63005304353116,1999.6006142769315,Standard,Bank Transfer,1,3,Best streaming service ever!,0,1.0,0,0.7,Content Quality
29,56.12118902937294,2071.402910964124,Standard,PayPal,1,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
18,76.7518249805799,4383.886105990165,Premium,Credit Card,1,1,Frequent buffering issues.,0,0.1,-1,-0.2299999999999999,Pricing & Value
46,72.8961267844814,2599.537591244244,Basic,PayPal,1,4,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
18,46.22950392372825,3644.683351500202,Standard,PayPal,0,5,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
2,29.622079674467784,610.2730538094085,Standard,Bank Transfer,1,5,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
54,68.05487509923965,1204.6499017720998,Premium,Credit Card,1,3,Streaming quality is poor.,0,-0.4,0,-0.2799999999999999,Service & Support
35,47.95335410979536,3544.422860795516,Standard,Debit Card,1,1,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
16,21.904859001279736,358.73940629578766,Basic,PayPal,0,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
41,91.0515071112747,2484.32854499439,Premium,Credit Card,0,1,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
36,72.2099671848689,3036.907931748376,Premium,PayPal,1,5,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
33,71.48654708009332,3050.513655857157,Basic,PayPal,1,1,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
4,84.03254883205065,212.37077521340595,Premium,PayPal,1,4,Very slow and bad experience.,1,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
33,57.6695510789573,1678.329220723009,Standard,PayPal,1,3,Streaming quality is poor.,0,-0.4,0,-0.2799999999999999,Service & Support
14,83.35489855622114,3218.804190140854,Standard,Bank Transfer,1,2,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
21,54.82816781599052,830.0987071312928,Basic,Credit Card,0,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
48,16.045785992413908,3507.536676807461,Standard,Credit Card,0,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
20,46.47232792249199,3755.033523187005,Basic,Credit Card,0,5,Great service!,0,1.0,1,1.0,Service & Support
56,54.77184045819016,4911.649033186112,Basic,PayPal,1,3,"Good content, but too expensive.",1,0.0999999999999999,0,0.0699999999999999,Service & Support
8,74.81823234690663,1128.225774796406,Standard,Bank Transfer,0,3,Best streaming service ever!,0,1.0,0,0.7,Content Quality
7,19.59208571158069,4143.140271563965,Basic,PayPal,0,1,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
3,22.60166847944041,2649.453226901405,Standard,PayPal,0,3,"Good content, but too expensive.",1,0.0999999999999999,0,0.0699999999999999,Service & Support
17,33.73154223711548,1929.9667211064495,Premium,Credit Card,1,1,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
33,33.9848554033794,699.6461108933719,Premium,PayPal,1,1,Frequent buffering issues.,1,0.1,-1,-0.2299999999999999,Pricing & Value
48,75.89661206131561,3703.977471788934,Basic,Debit Card,0,2,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
12,32.565759450543794,1255.7022358040667,Standard,PayPal,1,3,Price is too high for what you get.,1,0.16,0,0.1119999999999999,Pricing & Value
59,66.97882570217028,1919.967809177924,Standard,Debit Card,0,1,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
51,54.48464651244443,406.45691179710536,Premium,PayPal,0,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
22,61.59649403614606,4026.6978875156433,Premium,Bank Transfer,0,4,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
55,85.42962668604662,3856.283767461052,Standard,Bank Transfer,0,2,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
22,46.394335139412185,3694.717567207331,Basic,Credit Card,1,2,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
46,79.38202393578435,1567.2732014102446,Premium,PayPal,1,1,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
30,47.98324535956186,950.0523639031904,Basic,Debit Card,1,5,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
38,41.84842389051245,3224.0109959041256,Basic,Debit Card,1,5,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
38,96.27644595818984,2531.215282154775,Premium,PayPal,0,5,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
45,26.59338286110669,973.4370878327436,Basic,Debit Card,1,2,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
51,18.130326451984708,3460.9652281443323,Basic,Bank Transfer,0,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
54,79.38873329819306,4956.519515924388,Standard,Debit Card,1,3,Customer support is unresponsive.,0,0.0,0,0.0,Content Quality
8,16.142473481868244,3761.375979935985,Basic,Credit Card,1,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
27,85.33710916327264,3725.9332947594976,Standard,Bank Transfer,1,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
27,49.34740567215192,4756.532489359899,Premium,Bank Transfer,0,1,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
34,92.39623095627226,1094.3882011170208,Premium,Bank Transfer,0,4,Great service!,0,1.0,1,1.0,Service & Support
21,74.9379575009715,2871.194828115058,Standard,PayPal,0,2,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
30,64.93642003071619,4900.268903666029,Premium,PayPal,0,4,"Good content, but too expensive.",0,0.0999999999999999,1,0.37,Service & Support
33,95.43761173519891,909.9411437538552,Basic,Bank Transfer,1,4,"Good content, but too expensive.",0,0.0999999999999999,1,0.37,Service & Support
28,45.69844357468489,3531.234601278153,Basic,PayPal,0,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
47,95.86782428856698,2970.46971526232,Basic,Debit Card,0,1,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
33,22.150114967908625,2973.7475517246644,Premium,PayPal,1,4,Streaming quality is poor.,0,-0.4,1,0.02,Service & Support
5,53.53794477391715,3518.5860748483683,Basic,PayPal,1,1,Best streaming service ever!,1,1.0,-1,0.3999999999999999,Content Quality
48,34.29201001529754,4655.122922090853,Premium,Bank Transfer,0,5,Best streaming service ever!,1,1.0,1,1.0,Content Quality
19,58.58585010173741,3934.651505271556,Basic,Credit Card,1,1,Love the variety of shows!,0,0.625,-1,0.1375,Content Quality
4,24.58124901024261,375.066906739429,Standard,Credit Card,0,2,Price is too high for what you get.,0,0.16,-1,-0.188,Pricing & Value
35,85.73766942790391,4278.367297390985,Premium,Credit Card,1,4,Great service!,0,1.0,1,1.0,Service & Support
49,86.17670643831015,1205.1525166360898,Premium,Debit Card,0,1,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
17,95.97126814511311,1946.8794072082223,Basic,PayPal,0,3,Love the variety of shows!,1,0.625,0,0.4375,Content Quality
44,23.92049267949126,2362.4907867006727,Premium,Credit Card,0,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
28,66.09992958144917,2456.439403690041,Premium,Bank Transfer,0,4,Great service!,1,1.0,1,1.0,Service & Support
